year,gender,ethnicity,name,count
2011,MALE,BLACK NON HISPANIC,NANA,10
2011,MALE,BLACK NON HISPANIC,NASIR,33
2011,MALE,BLACK NON HISPANIC,NATHAN,32
2011,MALE,BLACK NON HISPANIC,NATHANIEL,64
2011,MALE,BLACK NON HISPANIC,NEHEMIAH,13
2011,MALE,BLACK NON HISPANIC,NICHOLAS,31
2011,MALE,BLACK NON HISPANIC,NICOLAS,11
2011,MALE,BLACK NON HISPANIC,NIGEL,10
2011,MALE,BLACK NON HISPANIC,NOAH,91
2011,MALE,BLACK NON HISPANIC,OMAR,14
2011,MALE,BLACK NON HISPANIC,OMARI,19
2011,MALE,BLACK NON HISPANIC,OUSMANE,14
2011,MALE,BLACK NON HISPANIC,PATRICK,14
2011,MALE,BLACK NON HISPANIC,PRESTON,19
2011,MALE,BLACK NON HISPANIC,PRINCE,32
2011,MALE,BLACK NON HISPANIC,QUINCY,10
2011,MALE,BLACK NON HISPANIC,RICARDO,10
2011,MALE,BLACK NON HISPANIC,RICHARD,15
2011,MALE,BLACK NON HISPANIC,ROBERT,29
2011,MALE,BLACK NON HISPANIC,RODNEY,10
2011,MALE,BLACK NON HISPANIC,RYAN,41
2011,MALE,BLACK NON HISPANIC,SAMUEL,30
2011,MALE,BLACK NON HISPANIC,SEAN,29
2011,MALE,BLACK NON HISPANIC,SEBASTIAN,11
2011,MALE,BLACK NON HISPANIC,SEKOU,15
2011,MALE,BLACK NON HISPANIC,SETH,12
2011,MALE,BLACK NON HISPANIC,SHAWN,18
2011,MALE,BLACK NON HISPANIC,SINCERE,24
2011,MALE,BLACK NON HISPANIC,STEPHEN,10
2011,MALE,BLACK NON HISPANIC,STEVEN,12
2011,MALE,BLACK NON HISPANIC,TERRELL,10
2011,MALE,BLACK NON HISPANIC,TERRENCE,11
2011,MALE,BLACK NON HISPANIC,TIMOTHY,14
2011,MALE,BLACK NON HISPANIC,TRAVIS,17
2011,MALE,BLACK NON HISPANIC,TRISTAN,58
2011,MALE,BLACK NON HISPANIC,TROY,13
2011,MALE,BLACK NON HISPANIC,TYLER,101
2011,MALE,BLACK NON HISPANIC,VICTOR,12
2011,MALE,BLACK NON HISPANIC,WILLIAM,27
2011,MALE,BLACK NON HISPANIC,XAVIER,58
2011,MALE,BLACK NON HISPANIC,ZACHARY,22
2011,MALE,BLACK NON HISPANIC,ZAIRE,19
2011,MALE,BLACK NON HISPANIC,ZION,35
2011,MALE,BLACK NON HISPANIC,ZYAIRE,14
2011,MALE,HISPANIC,AARON,102
2011,MALE,HISPANIC,ABDIEL,12
2011,MALE,HISPANIC,ABEL,14
2011,MALE,HISPANIC,ABRAHAM,22
2011,MALE,HISPANIC,ADAM,32
2011,MALE,HISPANIC,ADEN,13
2011,MALE,HISPANIC,ADONIS,16
2011,MALE,HISPANIC,ADRIAN,157
2011,MALE,HISPANIC,ADRIEL,34
2011,MALE,HISPANIC,AIDAN,36
2011,MALE,HISPANIC,AIDEN,188
2011,MALE,HISPANIC,ALAN,38
2011,MALE,HISPANIC,ALBERT,13
2011,MALE,HISPANIC,ALBERTO,15
2011,MALE,HISPANIC,ALDO,10
2011,MALE,HISPANIC,ALEJANDRO,68
2011,MALE,HISPANIC,ALEX,68
2011,MALE,HISPANIC,ALEXANDER,219
2011,MALE,HISPANIC,ALEXIS,55
2011,MALE,HISPANIC,ALFREDO,15
2011,MALE,HISPANIC,ALLAN,10
2011,MALE,HISPANIC,ALLEN,22
2011,MALE,HISPANIC,ALVIN,10
2011,MALE,HISPANIC,AMIR,21
2011,MALE,HISPANIC,ANDERSON,33
2011,MALE,HISPANIC,ANDRE,10
2011,MALE,HISPANIC,ANDRES,51
2011,MALE,HISPANIC,ANDREW,125
2011,MALE,HISPANIC,ANDY,37
2011,MALE,HISPANIC,ANGEL,253
2011,MALE,HISPANIC,ANGELO,28
2011,MALE,HISPANIC,ANTHONY,207
2011,MALE,HISPANIC,ANTONIO,32
2011,MALE,HISPANIC,ARIEL,26
2011,MALE,HISPANIC,ARMANDO,11
2011,MALE,HISPANIC,ARMANI,20
2011,MALE,HISPANIC,ARTURO,10
2011,MALE,HISPANIC,ASHTON,17
2011,MALE,HISPANIC,AUSTIN,15
2011,MALE,HISPANIC,AVERY,13
2011,MALE,HISPANIC,AXEL,69
2011,MALE,HISPANIC,AYDEN,104
2011,MALE,HISPANIC,BENJAMIN,51
2011,MALE,HISPANIC,BRADLEY,24
2011,MALE,HISPANIC,BRANDON,184
2011,MALE,HISPANIC,BRAYAN,23
2011,MALE,HISPANIC,BRAYDEN,16
2011,MALE,HISPANIC,BRIAN,59
2011,MALE,HISPANIC,BRYAN,99
2011,MALE,HISPANIC,BRYANT,17
2011,MALE,HISPANIC,BRYCE,10
2011,MALE,HISPANIC,BYRON,19
2011,MALE,HISPANIC,CALEB,42
2011,MALE,HISPANIC,CAMERON,19
2011,MALE,HISPANIC,CARLOS,109
2011,MALE,HISPANIC,CARMELO,16
2011,MALE,HISPANIC,CESAR,29
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ABIGAIL,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ADA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AISHA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AIZA,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALEENA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALEXA,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALEXANDRA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALICE,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALINA,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALISHA,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALIYAH,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALLISON,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ALYSSA,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AMANDA,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AMBER,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AMELIA,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AMY,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANGEL,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANGELA,47
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANGELINA,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANGIE,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANIKA,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANNA,30
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANNABELLE,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ANNIE,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ARIA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ARIANA,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ARIANNA,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ARYA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ASHLEY,52
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AUDREY,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AVA,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,AYESHA,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,BELLA,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,BONNIE,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,BRIANNA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CATHERINE,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CECILIA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CHARLOTTE,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CHLOE,106
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CHRISTINA,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CHRISTINE,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CHRISTY,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CINDY,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CLAIRE,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,CYNTHIA,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,DAISY,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,DIYA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,EILEEN,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ELAINE,28
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ELENA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ELINA,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ELIZABETH,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ELLA,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,EMILY,93
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,EMMA,75
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ERICA,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ERIKA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ERIN,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ESHAL,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,EVA,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,EVELYN,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,FATIMA,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,FIONA,48
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,GIANNA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,GRACE,33
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,HAILEY,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,HANNAH,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,HELEN,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,IRENE,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,IRIS,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ISABEL,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ISABELLA,67
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ISABELLE,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,IVY,35
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JANICE,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JANNAT,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JASMINE,31
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JENNIFER,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JENNY,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JESSICA,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JESSIE,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JIA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JOANNA,38
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JOCELYN,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JOY,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JOYCE,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,JULIA,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KAITLYN,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KAREN,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KATE,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KATELYN,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KATHERINE,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KATIE,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KAYLA,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KAYLEE,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KELLY,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KHLOE,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,KYLIE,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,LAUREN,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,LEAH,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,LEELA,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,LILLIAN,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,LILY,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MADISON,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MAGGIE,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MANDY,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MARYAM,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MAYA,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MEGAN,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MELODY,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MIA,36
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MICHELLE,42
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MILA,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,MINA,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,NATALIE,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,NICOLE,33
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,NINA,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,OLIVIA,89
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,PHOEBE,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,QUEENIE,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,RACHEL,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,RAINA,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,REBECCA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,RENEE,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SABRINA,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SAMANTHA,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SARA,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SARAH,38
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SELENA,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SELINA,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SERENA,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SHARON,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SHIRLEY,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SOFIA,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SOPHIA,119
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SOPHIE,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,STELLA,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,STEPHANIE,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,SYEDA,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,TANISHA,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,TENZIN,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,TIFFANY,54
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,TINA,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,VANESSA,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,VICKY,32
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,VICTORIA,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,VIVIAN,44
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,WENDY,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,WINNIE,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,XIN,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,YU,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ZAHRA,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ZAINAB,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ZARA,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,ZOE,25
2011,FEMALE,BLACK NON HISPANIC,AALIYAH,69
2011,FEMALE,BLACK NON HISPANIC,ABIGAIL,51
2011,FEMALE,BLACK NON HISPANIC,ADDISON,13
2011,FEMALE,BLACK NON HISPANIC,AICHA,14
2011,FEMALE,BLACK NON HISPANIC,AISHA,10
2011,FEMALE,BLACK NON HISPANIC,AISSATOU,13
2011,FEMALE,BLACK NON HISPANIC,ALANA,18
2011,FEMALE,BLACK NON HISPANIC,ALEXIS,13
2011,FEMALE,BLACK NON HISPANIC,ALICIA,11
2011,FEMALE,BLACK NON HISPANIC,ALIYAH,23
2011,FEMALE,BLACK NON HISPANIC,ALYSSA,35
2011,FEMALE,BLACK NON HISPANIC,AMANDA,17
2011,FEMALE,BLACK NON HISPANIC,AMANI,15
2011,FEMALE,BLACK NON HISPANIC,AMAYA,32
2011,FEMALE,BLACK NON HISPANIC,AMBER,18
2011,FEMALE,BLACK NON HISPANIC,AMELIA,19
2011,FEMALE,BLACK NON HISPANIC,AMINA,14
2011,FEMALE,BLACK NON HISPANIC,AMINATA,25
2011,FEMALE,BLACK NON HISPANIC,AMIRA,15
2011,FEMALE,BLACK NON HISPANIC,AMIRAH,22
2011,FEMALE,BLACK NON HISPANIC,AMIYAH,20
2011,FEMALE,BLACK NON HISPANIC,ANAYA,12
2011,FEMALE,BLACK NON HISPANIC,ANGEL,16
2011,FEMALE,BLACK NON HISPANIC,ANGELINA,11
2011,FEMALE,BLACK NON HISPANIC,ANIYA,19
2011,FEMALE,BLACK NON HISPANIC,ANIYAH,35
2011,FEMALE,BLACK NON HISPANIC,ARIA,13
2011,FEMALE,BLACK NON HISPANIC,ARIANA,13
2011,FEMALE,BLACK NON HISPANIC,ARIANNA,38
2011,FEMALE,BLACK NON HISPANIC,ARIEL,32
2011,FEMALE,BLACK NON HISPANIC,ARIELLE,20
2011,FEMALE,BLACK NON HISPANIC,ASHLEY,16
2011,FEMALE,BLACK NON HISPANIC,AUBREY,16
2011,FEMALE,BLACK NON HISPANIC,AUTUMN,26
2011,FEMALE,BLACK NON HISPANIC,AVA,40
2011,FEMALE,BLACK NON HISPANIC,BRIANNA,38
2011,FEMALE,BLACK NON HISPANIC,BRIELLE,35
2011,FEMALE,BLACK NON HISPANIC,BROOKE,12
2011,FEMALE,BLACK NON HISPANIC,CAMILLE,12
2011,FEMALE,BLACK NON HISPANIC,CHELSEA,37
2011,FEMALE,BLACK NON HISPANIC,CHEYENNE,10
2011,FEMALE,BLACK NON HISPANIC,CHLOE,72
2011,FEMALE,BLACK NON HISPANIC,CHRISTINA,17
2011,FEMALE,BLACK NON HISPANIC,DAKOTA,15
2011,FEMALE,BLACK NON HISPANIC,DANIELLE,20
2011,FEMALE,BLACK NON HISPANIC,DESTINY,35
2011,FEMALE,BLACK NON HISPANIC,DYLAN,11
2011,FEMALE,BLACK NON HISPANIC,EDEN,11
2011,FEMALE,BLACK NON HISPANIC,EGYPT,15
2011,FEMALE,BLACK NON HISPANIC,ELIZABETH,22
2011,FEMALE,BLACK NON HISPANIC,EMILY,30
2011,FEMALE,BLACK NON HISPANIC,EMMA,15
2011,FEMALE,BLACK NON HISPANIC,ERIN,10
2011,FEMALE,BLACK NON HISPANIC,ESSENCE,11
2011,FEMALE,BLACK NON HISPANIC,EVA,11
2011,FEMALE,BLACK NON HISPANIC,FAITH,46
2011,FEMALE,BLACK NON HISPANIC,FANTA,15
2011,FEMALE,BLACK NON HISPANIC,FATIMA,24
2011,FEMALE,BLACK NON HISPANIC,FATOU,12
2011,FEMALE,BLACK NON HISPANIC,FATOUMATA,51
2011,FEMALE,BLACK NON HISPANIC,GABRIELLA,24
2011,FEMALE,BLACK NON HISPANIC,GABRIELLE,55
2011,FEMALE,BLACK NON HISPANIC,GENESIS,15
2011,FEMALE,BLACK NON HISPANIC,GRACE,15
2011,FEMALE,BLACK NON HISPANIC,HAILEY,31
2011,FEMALE,BLACK NON HISPANIC,HANNAH,24
2011,FEMALE,BLACK NON HISPANIC,HARMONY,20
2011,FEMALE,BLACK NON HISPANIC,HAWA,15
2011,FEMALE,BLACK NON HISPANIC,HEAVEN,32
2011,FEMALE,BLACK NON HISPANIC,IMANI,28
2011,FEMALE,BLACK NON HISPANIC,ISABELLA,35
2011,FEMALE,BLACK NON HISPANIC,JADA,52
2011,FEMALE,BLACK NON HISPANIC,JADE,18
2011,FEMALE,BLACK NON HISPANIC,JALIYAH,10
2011,FEMALE,BLACK NON HISPANIC,JANELLE,11
2011,FEMALE,BLACK NON HISPANIC,JANIYA,13
2011,FEMALE,BLACK NON HISPANIC,JANIYAH,12
2011,FEMALE,BLACK NON HISPANIC,JASMINE,32
2011,FEMALE,BLACK NON HISPANIC,JAYDA,16
2011,FEMALE,BLACK NON HISPANIC,JAYLA,38
2011,FEMALE,BLACK NON HISPANIC,JORDYN,16
2011,FEMALE,BLACK NON HISPANIC,JULIA,10
2011,FEMALE,BLACK NON HISPANIC,KAI,10
2011,FEMALE,BLACK NON HISPANIC,KAITLYN,21
2011,FEMALE,BLACK NON HISPANIC,KALIYAH,14
2011,FEMALE,BLACK NON HISPANIC,KAMIYAH,10
2011,FEMALE,BLACK NON HISPANIC,KAYLA,78
2011,FEMALE,BLACK NON HISPANIC,KAYLEE,25
2011,FEMALE,BLACK NON HISPANIC,KELSEY,11
2011,FEMALE,BLACK NON HISPANIC,KENDRA,12
2011,FEMALE,BLACK NON HISPANIC,KENNEDY,13
2011,FEMALE,BLACK NON HISPANIC,KENYA,10
2011,FEMALE,BLACK NON HISPANIC,KHLOE,42
2011,FEMALE,BLACK NON HISPANIC,KIARA,13
2011,FEMALE,BLACK NON HISPANIC,KIMORA,23
2011,FEMALE,BLACK NON HISPANIC,KYLA,12
2011,FEMALE,BLACK NON HISPANIC,KYLIE,19
2011,FEMALE,BLACK NON HISPANIC,LAILA,39
2011,FEMALE,BLACK NON HISPANIC,LAUREN,27
2011,FEMALE,BLACK NON HISPANIC,LAYLA,30
2011,FEMALE,BLACK NON HISPANIC,LEAH,39
2011,FEMALE,BLACK NON HISPANIC,LEILANI,13
2011,FEMALE,BLACK NON HISPANIC,LONDON,92
2011,FEMALE,BLACK NON HISPANIC,LONDYN,25
2011,FEMALE,BLACK NON HISPANIC,LYRIC,13
2011,FEMALE,BLACK NON HISPANIC,MACKENZIE,10
2011,FEMALE,BLACK NON HISPANIC,MADISON,176
2011,FEMALE,BLACK NON HISPANIC,MAKAYLA,67
2011,FEMALE,BLACK NON HISPANIC,MALIA,17
2011,FEMALE,BLACK NON HISPANIC,MALIYAH,14
2011,FEMALE,BLACK NON HISPANIC,MARIAH,21
2011,FEMALE,BLACK NON HISPANIC,MARIAM,32
2011,FEMALE,BLACK NON HISPANIC,MARIAMA,22
2011,FEMALE,BLACK NON HISPANIC,MARYAM,10
2011,FEMALE,BLACK NON HISPANIC,MAYA,25
2011,FEMALE,BLACK NON HISPANIC,MCKENZIE,25
2011,FEMALE,BLACK NON HISPANIC,MELANIE,18
2011,FEMALE,BLACK NON HISPANIC,MIA,36
2011,FEMALE,BLACK NON HISPANIC,MICHELLE,13
2011,FEMALE,BLACK NON HISPANIC,MIKAYLA,21
2011,FEMALE,BLACK NON HISPANIC,MILAN,28
2011,FEMALE,BLACK NON HISPANIC,MORGAN,31
2011,FEMALE,BLACK NON HISPANIC,MYA,32
2011,FEMALE,BLACK NON HISPANIC,NADIA,16
2011,FEMALE,BLACK NON HISPANIC,NAHLA,13
2011,FEMALE,BLACK NON HISPANIC,NANA,10
2011,FEMALE,BLACK NON HISPANIC,NAOMI,34
2011,FEMALE,BLACK NON HISPANIC,NATALIA,12
2011,FEMALE,BLACK NON HISPANIC,NATALIE,11
2011,FEMALE,BLACK NON HISPANIC,NEVAEH,60
2011,FEMALE,BLACK NON HISPANIC,NIA,38
2011,FEMALE,BLACK NON HISPANIC,NYLA,43
2011,FEMALE,BLACK NON HISPANIC,NYLAH,42
2011,FEMALE,BLACK NON HISPANIC,OLIVIA,52
2011,FEMALE,BLACK NON HISPANIC,PAIGE,33
2011,FEMALE,BLACK NON HISPANIC,PARIS,32
2011,FEMALE,BLACK NON HISPANIC,PEYTON,20
2011,FEMALE,BLACK NON HISPANIC,PRINCESS,16
2011,FEMALE,BLACK NON HISPANIC,RACHEL,10
2011,FEMALE,BLACK NON HISPANIC,REBECCA,12
2011,FEMALE,BLACK NON HISPANIC,RILEY,15
2011,FEMALE,BLACK NON HISPANIC,SADE,16
2011,FEMALE,BLACK NON HISPANIC,SAMANTHA,27
2011,FEMALE,BLACK NON HISPANIC,SAMARA,11
2011,FEMALE,BLACK NON HISPANIC,SAMIYA,10
2011,FEMALE,BLACK NON HISPANIC,SAMIYAH,18
2011,FEMALE,BLACK NON HISPANIC,SANAA,26
2018,MALE,HISPANIC,Aaron,143
2011,FEMALE,BLACK NON HISPANIC,SANAI,21
2011,FEMALE,BLACK NON HISPANIC,SANIYA,13
2011,FEMALE,BLACK NON HISPANIC,SANIYAH,13
2011,FEMALE,BLACK NON HISPANIC,SARAH,40
2011,FEMALE,BLACK NON HISPANIC,SARAI,15
2011,FEMALE,BLACK NON HISPANIC,SARIAH,17
2011,FEMALE,BLACK NON HISPANIC,SASHA,14
2011,FEMALE,BLACK NON HISPANIC,SAVANNAH,42
2011,FEMALE,BLACK NON HISPANIC,SERENITY,52
2011,FEMALE,BLACK NON HISPANIC,SHANIA,14
2011,FEMALE,BLACK NON HISPANIC,SHANIYA,11
2011,FEMALE,BLACK NON HISPANIC,SHILOH,15
2011,FEMALE,BLACK NON HISPANIC,SKYE,15
2011,FEMALE,BLACK NON HISPANIC,SKYLA,19
2011,FEMALE,BLACK NON HISPANIC,SKYLAR,20
2011,FEMALE,BLACK NON HISPANIC,SOPHIA,30
2011,FEMALE,BLACK NON HISPANIC,SORAYA,10
2011,FEMALE,BLACK NON HISPANIC,SUMMER,15
2011,FEMALE,BLACK NON HISPANIC,SYDNEY,24
2011,FEMALE,BLACK NON HISPANIC,SYMPHONY,13
2011,FEMALE,BLACK NON HISPANIC,TABITHA,10
2011,FEMALE,BLACK NON HISPANIC,TAMIA,17
2011,FEMALE,BLACK NON HISPANIC,TARAJI,12
2011,FEMALE,BLACK NON HISPANIC,TAYLOR,53
2011,FEMALE,BLACK NON HISPANIC,TIANA,19
2011,FEMALE,BLACK NON HISPANIC,TIANNA,13
2011,FEMALE,BLACK NON HISPANIC,TORI,16
2011,FEMALE,BLACK NON HISPANIC,TRINITY,28
2011,FEMALE,BLACK NON HISPANIC,VICTORIA,36
2011,FEMALE,BLACK NON HISPANIC,ZAHARA,10
2011,FEMALE,BLACK NON HISPANIC,ZANIYAH,10
2011,FEMALE,BLACK NON HISPANIC,ZARA,11
2011,FEMALE,BLACK NON HISPANIC,ZARIA,13
2011,FEMALE,BLACK NON HISPANIC,ZARIAH,14
2011,FEMALE,BLACK NON HISPANIC,ZOE,43
2011,FEMALE,BLACK NON HISPANIC,ZOEY,29
2011,FEMALE,BLACK NON HISPANIC,ZURI,10
2011,FEMALE,HISPANIC,AALIYAH,63
2011,FEMALE,HISPANIC,ABBY,10
2011,FEMALE,HISPANIC,ABIGAIL,80
2011,FEMALE,HISPANIC,ADRIANA,65
2011,FEMALE,HISPANIC,ADRIANNA,26
2011,FEMALE,HISPANIC,AILEEN,21
2011,FEMALE,HISPANIC,AIMEE,12
